datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag
2022-07-28T23:50:15Z,NA,NA,491.63,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:16Z,7.39,10.72,492.34,1.68,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:17Z,NA,NA,491.48,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:18Z,NA,NA,492.66,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:19Z,NA,NA,492.19,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:20Z,NA,NA,492.38,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:21Z,NA,NA,493.31,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:22Z,NA,NA,495.41,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:23Z,NA,NA,495.41,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:24Z,NA,NA,491.72,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:25Z,NA,NA,480.57,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:26Z,7.39,10.73,464.91,1.83,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:27Z,NA,NA,457.98,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:28Z,NA,NA,450.27,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:29Z,NA,NA,443.11,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:30Z,NA,NA,437.36,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:31Z,NA,NA,434.04,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:32Z,NA,NA,432.46,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:33Z,NA,NA,428.69,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:34Z,NA,NA,426.4,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:35Z,NA,NA,425.15,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:36Z,7.4,10.71,425.22,2.14,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:37Z,NA,NA,427.02,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:38Z,NA,NA,427.66,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:39Z,NA,NA,428.28,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:40Z,NA,NA,429.07,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:41Z,NA,NA,429.15,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:42Z,NA,NA,429.03,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:43Z,NA,NA,428.64,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:44Z,NA,NA,428.37,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:45Z,NA,NA,429.23,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:46Z,7.38,10.71,429.33,0.92,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:47Z,NA,NA,429.41,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:48Z,NA,NA,429.25,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:49Z,NA,NA,430.04,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:50Z,NA,NA,429.96,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:50:51Z,NA,NA,430.9,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,121,0.5761904761904761,NA
2022-07-28T23:52:10Z,NA,NA,NA,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:53:58Z,NA,NA,478.16,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:53:59Z,NA,NA,479.02,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:00Z,NA,NA,478.77,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:01Z,NA,NA,479.29,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:02Z,NA,NA,479.28,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:03Z,NA,NA,479.6,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:04Z,NA,NA,479.84,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:05Z,NA,NA,479.85,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:06Z,7.48,10.67,479.37,1.53,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:07Z,NA,NA,479.35,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:08Z,NA,NA,479.66,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:09Z,NA,NA,479.98,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:10Z,NA,NA,480.69,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:11Z,NA,NA,479.75,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:12Z,NA,NA,480.53,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:13Z,NA,NA,480.37,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:14Z,NA,NA,480.68,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:15Z,NA,NA,480.45,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:16Z,7.47,10.67,480.99,2.75,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:17Z,NA,NA,481.31,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:18Z,NA,NA,480.84,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:19Z,NA,NA,480.69,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:20Z,NA,NA,481.53,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:21Z,NA,NA,480.95,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:22Z,NA,NA,481.45,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:23Z,NA,NA,481.57,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:24Z,NA,NA,481.81,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:25Z,NA,NA,481.18,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:26Z,7.49,10.67,482.28,2.14,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:27Z,NA,NA,482.13,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:28Z,NA,NA,481.49,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:29Z,NA,NA,481.88,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:30Z,NA,NA,481.63,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:31Z,NA,NA,481.95,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:32Z,NA,NA,481.55,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:33Z,NA,NA,481.87,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:34Z,NA,NA,481.71,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:35Z,NA,NA,481.63,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:36Z,7.5,10.67,482.26,2.14,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:37Z,NA,NA,482.57,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:38Z,NA,NA,482.57,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:39Z,NA,NA,482.02,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:40Z,NA,NA,482.58,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:41Z,NA,NA,482.73,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:42Z,NA,NA,482.68,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:43Z,NA,NA,482.69,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:44Z,NA,NA,482.32,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:45Z,NA,NA,483.14,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:46Z,7.51,10.67,482.67,1.98,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:47Z,NA,NA,483.14,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:48Z,NA,NA,483.07,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:49Z,NA,NA,482.6,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:50Z,NA,NA,483.38,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:51Z,NA,NA,482.58,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:52Z,NA,NA,482.81,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:53Z,NA,NA,483.12,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:54Z,NA,NA,482.33,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:55Z,NA,NA,482.34,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:56Z,7.52,10.66,482.49,1.68,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:57Z,NA,NA,482.49,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:58Z,NA,NA,483.12,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:54:59Z,NA,NA,482.72,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:00Z,NA,NA,483.2,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:01Z,NA,NA,483.75,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:02Z,NA,NA,483.36,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:03Z,NA,NA,482.73,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:04Z,NA,NA,482.81,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:05Z,NA,NA,483.76,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:06Z,7.52,10.67,483.29,1.83,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:07Z,NA,NA,483.54,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:08Z,NA,NA,483.61,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:09Z,NA,NA,483.77,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:10Z,NA,NA,484.32,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:11Z,NA,NA,484.4,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:12Z,NA,NA,484.08,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:13Z,NA,NA,484.16,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:14Z,NA,NA,483.84,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:15Z,NA,NA,483.98,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:16Z,7.53,10.66,484.85,1.98,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:17Z,NA,NA,484.46,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:18Z,NA,NA,483.75,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:19Z,NA,NA,483.99,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:20Z,NA,NA,484.37,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:21Z,NA,NA,484.46,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:22Z,NA,NA,484.39,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:23Z,NA,NA,484.39,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:24Z,NA,NA,485.24,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:25Z,NA,NA,485.47,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:26Z,7.54,10.66,484.29,2.14,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:27Z,NA,NA,484.58,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:28Z,NA,NA,484.56,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:29Z,NA,NA,485.11,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:30Z,NA,NA,484.56,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:31Z,NA,NA,485.03,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:32Z,NA,NA,485.27,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:33Z,NA,NA,484.87,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:34Z,NA,NA,485.18,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:35Z,NA,NA,484.85,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:36Z,7.55,10.66,484.93,1.98,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:37Z,NA,NA,485.4,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:38Z,NA,NA,485.4,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:55:39Z,NA,NA,484.46,NA,74 WN2C 155,ER,2022-07-28T23:52:10Z,2022-07-28T23:55:40Z,3,102,0.4857142857142857,nb of data too low
2022-07-28T23:59:32Z,NA,NA,435.3,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:33Z,NA,NA,436.63,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:34Z,NA,NA,436.78,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:35Z,NA,NA,437.8,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:36Z,7.84,10.91,437.88,1.68,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:37Z,NA,NA,438.51,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:38Z,NA,NA,438.99,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:39Z,NA,NA,439.69,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:40Z,NA,NA,440.24,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:41Z,NA,NA,441.02,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:42Z,NA,NA,441.5,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:43Z,NA,NA,441.42,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:44Z,NA,NA,442.44,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:45Z,NA,NA,442.45,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:46Z,7.82,10.91,442.45,1.68,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:47Z,NA,NA,443.61,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
2022-07-28T23:59:48Z,NA,NA,443.97,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA
