datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag,time,cut,Cm_est,a_est,b_est,tz_est,Cz,time_diff,Cm,a,b,tz,slope_tz,fit,fit_slope,start_z
2022-07-28T23:43:45Z,NA,NA,453.65,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,10,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,443.50643849433334,443.5197269916066,2022-07-28T23:43:49Z
2022-07-28T23:43:46Z,7.22,10.87,454.74,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,11,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,444.2870880220462,444.2947133129202,2022-07-28T23:43:49Z
2022-07-28T23:43:47Z,NA,NA,455.38,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,12,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,445.06618779364817,445.0696996342338,2022-07-28T23:43:49Z
2022-07-28T23:43:48Z,NA,NA,456.16,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,13,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,445.84371944711415,445.84468595554745,2022-07-28T23:43:49Z
2022-07-28T23:43:49Z,NA,NA,457.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,14,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,446.61966440285954,446.6196722768611,2022-07-28T23:43:49Z
2022-07-28T23:43:50Z,NA,NA,457.03,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,15,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,447.3940038611627,447.39465859817466,2022-07-28T23:43:49Z
2022-07-28T23:43:51Z,NA,NA,457.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,16,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,448.1667187995565,448.1696449194883,2022-07-28T23:43:49Z
2022-07-28T23:43:52Z,NA,NA,458.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,17,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,448.9377899701895,448.9446312408019,2022-07-28T23:43:49Z
2022-07-28T23:43:53Z,NA,NA,459.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,18,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,449.7071978971552,449.71961756211556,2022-07-28T23:43:49Z
2022-07-28T23:43:54Z,NA,NA,459.97,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,19,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,450.47492287379015,450.4946038834292,2022-07-28T23:43:49Z
2022-07-28T23:43:55Z,NA,NA,460.83,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,20,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,451.2409449599397,451.26959020474277,2022-07-28T23:43:49Z
2022-07-28T23:43:56Z,7.22,10.87,461.86,1.53,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,21,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,452.00524397919185,452.0445765260564,2022-07-28T23:43:49Z
2022-07-28T23:43:57Z,NA,NA,462.56,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,22,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,452.76779951607756,452.81956284737004,2022-07-28T23:43:49Z
2022-07-28T23:43:58Z,NA,NA,462.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,23,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,453.5285909132386,453.59454916868367,2022-07-28T23:43:49Z
2022-07-28T23:43:59Z,NA,NA,463.57,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,24,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,454.2875972685614,454.36953548999725,2022-07-28T23:43:49Z
2022-07-28T23:44:00Z,NA,NA,463.96,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,25,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,455.04479743227733,455.1445218113109,2022-07-28T23:43:49Z
2022-07-28T23:44:01Z,NA,NA,464.36,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,26,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,455.80017000402836,455.9195081326245,2022-07-28T23:43:49Z
2022-07-28T23:44:02Z,NA,NA,465.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,27,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,456.55369332989767,456.69449445393815,2022-07-28T23:43:49Z
2022-07-28T23:44:03Z,NA,NA,465.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,28,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,457.3053454994058,457.4694807752517,2022-07-28T23:43:49Z
2022-07-28T23:44:04Z,NA,NA,466.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,29,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,458.05510434247066,458.24446709656536,2022-07-28T23:43:49Z
2022-07-28T23:44:05Z,NA,NA,466.79,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,30,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,458.80294742633157,459.019453417879,2022-07-28T23:43:49Z
2022-07-28T23:44:06Z,7.23,10.86,467.49,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,31,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,459.54885205243704,459.7944397391926,2022-07-28T23:43:49Z
2022-07-28T23:44:07Z,NA,NA,468.84,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,32,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,460.2927952532957,460.56942606050626,2022-07-28T23:43:49Z
2022-07-28T23:44:08Z,NA,NA,469,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,33,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,461.0347537892897,461.34441238181984,2022-07-28T23:43:49Z
2022-07-28T23:44:09Z,NA,NA,469.55,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,34,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,461.77470414545047,462.11939870313347,2022-07-28T23:43:49Z
2022-07-28T23:44:10Z,NA,NA,470.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,35,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,462.5126225281962,462.8943850244471,2022-07-28T23:43:49Z
2022-07-28T23:44:11Z,NA,NA,471.41,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,36,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,463.2484848620309,463.66937134576074,2022-07-28T23:43:49Z
2022-07-28T23:44:12Z,NA,NA,471.78,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,37,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,463.98226678620404,464.4443576670743,2022-07-28T23:43:49Z
2022-07-28T23:44:13Z,NA,NA,472.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,38,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,464.7139436513309,465.21934398838795,2022-07-28T23:43:49Z
2022-07-28T23:44:14Z,NA,NA,472.44,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,39,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,465.4434905159727,465.9943303097016,2022-07-28T23:43:49Z
2022-07-28T23:44:15Z,NA,NA,473.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,40,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,466.170882143176,466.7693166310152,2022-07-28T23:43:49Z
2022-07-28T23:44:16Z,7.24,10.86,473.58,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,41,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,466.89609299697184,467.5443029523288,2022-07-28T23:43:49Z
2022-07-28T23:44:17Z,NA,NA,474.13,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,42,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,467.6190972388324,468.3192892736424,2022-07-28T23:43:49Z
2022-07-28T23:44:18Z,NA,NA,475.39,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,43,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,468.3398687240864,469.09427559495606,2022-07-28T23:43:49Z
2022-07-28T23:44:19Z,NA,NA,475.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,44,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,469.05838099829197,469.8692619162697,2022-07-28T23:43:49Z
2022-07-28T23:44:20Z,NA,NA,476.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,45,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,469.7746072935661,470.6442482375833,2022-07-28T23:43:49Z
2022-07-28T23:44:21Z,NA,NA,476.4,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,46,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,470.48852052487103,471.4192345588969,2022-07-28T23:43:49Z
2022-07-28T23:44:22Z,NA,NA,477.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,47,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,471.2000932862565,472.19422088021054,2022-07-28T23:43:49Z
2022-07-28T23:44:23Z,NA,NA,478.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,48,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,471.9092978470575,472.96920720152417,2022-07-28T23:43:49Z
2022-07-28T23:44:24Z,NA,NA,478.28,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,49,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,472.6161061480467,473.7441935228378,2022-07-28T23:43:49Z
2022-07-28T23:44:25Z,NA,NA,479.45,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,50,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,473.3204897975419,474.5191798441514,2022-07-28T23:43:49Z
2022-07-28T23:44:26Z,7.24,10.86,480.01,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,51,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,474.0224200674668,475.294166165465,2022-07-28T23:43:49Z
2022-07-28T23:44:27Z,NA,NA,480.01,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,52,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,474.7218678893652,476.06915248677865,2022-07-28T23:43:49Z
2022-07-28T23:44:28Z,NA,NA,481.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,53,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,475.41880385036836,476.8441388080923,2022-07-28T23:43:49Z
2022-07-28T23:44:29Z,NA,NA,481.5,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,54,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,476.1131981891139,477.61912512940586,2022-07-28T23:43:49Z
2022-07-28T23:44:30Z,NA,NA,481.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,55,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,476.80502079161715,478.3941114507195,2022-07-28T23:43:49Z
2022-07-28T23:44:31Z,NA,NA,482.22,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,56,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,477.4942411870926,479.1690977720331,2022-07-28T23:43:49Z
2022-07-28T23:44:32Z,NA,NA,483.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,57,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,478.18082854372716,479.94408409334676,2022-07-28T23:43:49Z
2022-07-28T23:44:33Z,NA,NA,483.82,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,58,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,478.86475166440187,480.7190704146604,2022-07-28T23:43:49Z
2022-07-28T23:44:34Z,NA,NA,483.86,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,59,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,479.54597898236415,481.49405673597397,2022-07-28T23:43:49Z
2022-07-28T23:44:35Z,NA,NA,484.08,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,60,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,480.2244785568479,482.2690430572876,2022-07-28T23:43:49Z
2022-07-28T23:44:36Z,7.25,10.85,484.76,2.14,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,61,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,480.90021806864223,483.04402937860124,2022-07-28T23:43:49Z
2022-07-28T23:44:37Z,NA,NA,485.46,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,62,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,481.5731648156077,483.81901569991487,2022-07-28T23:43:49Z
2022-07-28T23:44:38Z,NA,NA,485.94,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,63,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,482.2432857081388,484.59400202122845,2022-07-28T23:43:49Z
2022-07-28T23:44:39Z,NA,NA,486.8,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,64,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,482.91054726457344,485.3689883425421,2022-07-28T23:43:49Z
2022-07-28T23:44:40Z,NA,NA,487.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,65,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,483.57491560654773,486.1439746638557,2022-07-28T23:43:49Z
2022-07-28T23:44:41Z,NA,NA,487.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,66,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,484.2363564542958,486.91896098516935,2022-07-28T23:43:49Z
2022-07-28T23:44:42Z,NA,NA,488.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,67,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,484.8948351218934,487.6939473064829,2022-07-28T23:43:49Z
2022-07-28T23:44:43Z,NA,NA,489.54,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,68,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,485.55031651244633,488.46893362779656,2022-07-28T23:43:49Z
2022-07-28T23:44:44Z,NA,NA,489.38,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,69,keep,532.03,0.9039430329118858,-0.0033164144907237114,14,446.6963970588235,0,458.28195700787165,0.911449043342097,-0.011778690251366571,14.09900146602897,0.7749863213136204,486.20276511322027,489.2439199491102,2022-07-28T23:43:49Z
