datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag,time,cut,Cm_est,a_est,b_est,tz_est,Cz,Cm,a,b,tz,slope_tz,fit,fit_slope,start_z
2022-07-28T23:43:48Z,NA,NA,456.16,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,13,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,445.7676201116715,445.7688800412833,2022-07-28T23:43:49Z
2022-07-28T23:43:49Z,NA,NA,457.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,14,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,446.55148017369396,446.5515110241003,2022-07-28T23:43:49Z
2022-07-28T23:43:50Z,NA,NA,457.03,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,15,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,447.33354220226465,447.3341420069174,2022-07-28T23:43:49Z
2022-07-28T23:43:51Z,NA,NA,457.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,16,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,448.11378738065235,448.1167729897344,2022-07-28T23:43:49Z
2022-07-28T23:43:52Z,NA,NA,458.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,17,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,448.89219669520554,448.89940397255145,2022-07-28T23:43:49Z
2022-07-28T23:43:53Z,NA,NA,459.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,18,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,449.6687509332916,449.6820349553685,2022-07-28T23:43:49Z
2022-07-28T23:43:54Z,NA,NA,459.97,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,19,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,450.4434306812143,450.46466593818553,2022-07-28T23:43:49Z
2022-07-28T23:43:55Z,NA,NA,460.83,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,20,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,451.2162163221097,451.2472969210026,2022-07-28T23:43:49Z
2022-07-28T23:43:56Z,7.22,10.87,461.86,1.53,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,21,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,451.9870880338201,452.0299279038196,2022-07-28T23:43:49Z
2022-07-28T23:43:57Z,NA,NA,462.56,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,22,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,452.7560257867454,452.8125588866367,2022-07-28T23:43:49Z
2022-07-28T23:43:58Z,NA,NA,462.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,23,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,453.52300934167226,453.59518986945375,2022-07-28T23:43:49Z
2022-07-28T23:43:59Z,NA,NA,463.57,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,24,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,454.28801824758057,454.37782085227076,2022-07-28T23:43:49Z
2022-07-28T23:44:00Z,NA,NA,463.96,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,25,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,455.0510318394267,455.1604518350878,2022-07-28T23:43:49Z
2022-07-28T23:44:01Z,NA,NA,464.36,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,26,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,455.81202923590365,455.94308281790484,2022-07-28T23:43:49Z
2022-07-28T23:44:02Z,NA,NA,465.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,27,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,456.5709893371781,456.7257138007219,2022-07-28T23:43:49Z
2022-07-28T23:44:03Z,NA,NA,465.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,28,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,457.3278908226033,457.508344783539,2022-07-28T23:43:49Z
2022-07-28T23:44:04Z,NA,NA,466.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,29,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,458.0827121484081,458.290975766356,2022-07-28T23:43:49Z
2022-07-28T23:44:05Z,NA,NA,466.79,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,30,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,458.83543154536227,459.07360674917305,2022-07-28T23:43:49Z
2022-07-28T23:44:06Z,7.23,10.86,467.49,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,31,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,459.5860270164166,459.85623773199006,2022-07-28T23:43:49Z
2022-07-28T23:44:07Z,NA,NA,468.84,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,32,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,460.3344763343191,460.63886871480713,2022-07-28T23:43:49Z
2022-07-28T23:44:08Z,NA,NA,469,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,33,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,461.08075703920576,461.42149969762414,2022-07-28T23:43:49Z
2022-07-28T23:44:09Z,NA,NA,469.55,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,34,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,461.82484643616607,462.2041306804412,2022-07-28T23:43:49Z
2022-07-28T23:44:10Z,NA,NA,470.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,35,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,462.56672159278344,462.9867616632583,2022-07-28T23:43:49Z
2022-07-28T23:44:11Z,NA,NA,471.41,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,36,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,463.3063593366496,463.7693926460753,2022-07-28T23:43:49Z
2022-07-28T23:44:12Z,NA,NA,471.78,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,37,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,464.043736252853,464.55202362889236,2022-07-28T23:43:49Z
2022-07-28T23:44:13Z,NA,NA,472.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,38,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,464.7788286814409,465.33465461170937,2022-07-28T23:43:49Z
2022-07-28T23:44:14Z,NA,NA,472.44,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,39,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,465.51161271485523,466.11728559452644,2022-07-28T23:43:49Z
2022-07-28T23:44:15Z,NA,NA,473.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,40,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,466.242064195341,466.8999165773435,2022-07-28T23:43:49Z
2022-07-28T23:44:16Z,7.24,10.86,473.58,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,41,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,466.9701587123284,467.6825475601605,2022-07-28T23:43:49Z
2022-07-28T23:44:17Z,NA,NA,474.13,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,42,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,467.69587159978636,468.4651785429776,2022-07-28T23:43:49Z
2022-07-28T23:44:18Z,NA,NA,475.39,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,43,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,468.41917793354986,469.2478095257946,2022-07-28T23:43:49Z
2022-07-28T23:44:19Z,NA,NA,475.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,44,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,469.1400525286182,470.03044050861166,2022-07-28T23:43:49Z
2022-07-28T23:44:20Z,NA,NA,476.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,45,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,469.8584699364251,470.8130714914287,2022-07-28T23:43:49Z
2022-07-28T23:44:21Z,NA,NA,476.4,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,46,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,470.5744044420808,471.59570247424574,2022-07-28T23:43:49Z
2022-07-28T23:44:22Z,NA,NA,477.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,47,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,471.28783006158454,472.3783334570628,2022-07-28T23:43:49Z
2022-07-28T23:44:23Z,NA,NA,478.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,48,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,471.9987205390088,473.1609644398798,2022-07-28T23:43:49Z
2022-07-28T23:44:24Z,NA,NA,478.28,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,49,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,472.70704934365295,473.9435954226969,2022-07-28T23:43:49Z
2022-07-28T23:44:25Z,NA,NA,479.45,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,50,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,473.4127896671682,474.7262264055139,2022-07-28T23:43:49Z
2022-07-28T23:44:26Z,7.24,10.86,480.01,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,51,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,474.11591442065173,475.50885738833097,2022-07-28T23:43:49Z
2022-07-28T23:44:27Z,NA,NA,480.01,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,52,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,474.8163962317105,476.29148837114803,2022-07-28T23:43:49Z
2022-07-28T23:44:28Z,NA,NA,481.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,53,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,475.5142074414947,477.07411935396505,2022-07-28T23:43:49Z
2022-07-28T23:44:29Z,NA,NA,481.5,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,54,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,476.20932010170003,477.8567503367821,2022-07-28T23:43:49Z
2022-07-28T23:44:30Z,NA,NA,481.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,55,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,476.9017059715382,478.6393813195991,2022-07-28T23:43:49Z
2022-07-28T23:44:31Z,NA,NA,482.22,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,56,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,477.5913365146762,479.4220123024162,2022-07-28T23:43:49Z
2022-07-28T23:44:32Z,NA,NA,483.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,57,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,478.2781828961434,480.20464328523326,2022-07-28T23:43:49Z
2022-07-28T23:44:33Z,NA,NA,483.82,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,58,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,478.9622159792062,480.98727426805027,2022-07-28T23:43:49Z
2022-07-28T23:44:34Z,NA,NA,483.86,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,59,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,479.64340632220996,481.76990525086734,2022-07-28T23:43:49Z
2022-07-28T23:44:35Z,NA,NA,484.08,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,60,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,480.32172417538817,482.55253623368435,2022-07-28T23:43:49Z
2022-07-28T23:44:36Z,7.25,10.85,484.76,2.14,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,61,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,480.9971394776378,483.3351672165014,2022-07-28T23:43:49Z
2022-07-28T23:44:37Z,NA,NA,485.46,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,62,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,481.66962185326116,484.1177981993185,2022-07-28T23:43:49Z
2022-07-28T23:44:38Z,NA,NA,485.94,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,63,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,482.33914060867363,484.9004291821355,2022-07-28T23:43:49Z
2022-07-28T23:44:39Z,NA,NA,486.8,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,64,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,483.00566472907695,485.68306016495256,2022-07-28T23:43:49Z
2022-07-28T23:44:40Z,NA,NA,487.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,65,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,483.6691628750976,486.4656911477696,2022-07-28T23:43:49Z
2022-07-28T23:44:41Z,NA,NA,487.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,66,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,484.3296033793901,487.24832213058664,2022-07-28T23:43:49Z
2022-07-28T23:44:42Z,NA,NA,488.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,211,0.9547511312217196,NA,67,keep,532.03,0.9221173717839006,-0.0033164144907237114,14,446.6963970588235,463.3176329943581,0.9556712158204183,-0.01041079217421071,14.185126883428065,0.7826309828170446,484.9869542432047,488.0309531134037,2022-07-28T23:43:49Z
