datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag,time,cut,std.error,p.value,r.squared,adj.r.squared,intercept,slope,fit
2022-07-28T23:43:56Z,7.22,10.87,461.86,1.53,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,21,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,463.7580093624287
2022-07-28T23:43:57Z,NA,NA,462.56,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,22,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,464.22761263207695
2022-07-28T23:43:58Z,NA,NA,462.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,23,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,464.6972159017252
2022-07-28T23:43:59Z,NA,NA,463.57,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,24,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,465.16681917137345
2022-07-28T23:44:00Z,NA,NA,463.96,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,25,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,465.63642244102164
2022-07-28T23:44:01Z,NA,NA,464.36,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,26,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,466.1060257106699
2022-07-28T23:44:02Z,NA,NA,465.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,27,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,466.57562898031813
2022-07-28T23:44:03Z,NA,NA,465.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,28,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,467.0452322499664
2022-07-28T23:44:04Z,NA,NA,466.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,29,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,467.5148355196146
2022-07-28T23:44:05Z,NA,NA,466.79,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,30,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,467.98443878926287
2022-07-28T23:44:06Z,7.23,10.86,467.49,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,31,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,468.4540420589111
2022-07-28T23:44:07Z,NA,NA,468.84,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,32,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,468.92364532855936
2022-07-28T23:44:08Z,NA,NA,469,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,33,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,469.3932485982076
2022-07-28T23:44:09Z,NA,NA,469.55,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,34,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,469.86285186785585
2022-07-28T23:44:10Z,NA,NA,470.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,35,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,470.3324551375041
2022-07-28T23:44:11Z,NA,NA,471.41,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,36,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,470.8020584071523
2022-07-28T23:44:12Z,NA,NA,471.78,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,37,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,471.27166167680053
2022-07-28T23:44:13Z,NA,NA,472.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,38,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,471.7412649464488
2022-07-28T23:44:14Z,NA,NA,472.44,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,39,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,472.210868216097
2022-07-28T23:44:15Z,NA,NA,473.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,40,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,472.6804714857453
2022-07-28T23:44:16Z,7.24,10.86,473.58,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,41,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,473.1500747553935
2022-07-28T23:44:17Z,NA,NA,474.13,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,42,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,473.61967802504176
2022-07-28T23:44:18Z,NA,NA,475.39,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,43,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,474.08928129469
2022-07-28T23:44:19Z,NA,NA,475.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,44,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,474.55888456433826
2022-07-28T23:44:20Z,NA,NA,476.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,45,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,475.02848783398645
2022-07-28T23:44:21Z,NA,NA,476.4,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,46,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,475.4980911036347
2022-07-28T23:44:22Z,NA,NA,477.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,47,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,475.96769437328294
2022-07-28T23:44:23Z,NA,NA,478.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,48,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,476.4372976429312
2022-07-28T23:44:24Z,NA,NA,478.28,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,49,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,476.90690091257943
2022-07-28T23:44:25Z,NA,NA,479.45,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,50,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,477.3765041822277
2022-07-28T23:44:26Z,7.24,10.86,480.01,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,51,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,477.8461074518759
2022-07-28T23:44:27Z,NA,NA,480.01,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,52,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,478.31571072152417
2022-07-28T23:44:28Z,NA,NA,481.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,53,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,478.7853139911724
2022-07-28T23:44:29Z,NA,NA,481.5,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,54,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,479.25491726082066
2022-07-28T23:44:30Z,NA,NA,481.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,55,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,479.72452053046885
2022-07-28T23:44:31Z,NA,NA,482.22,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,56,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,480.1941238001171
2022-07-28T23:44:32Z,NA,NA,483.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,57,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,480.66372706976534
2022-07-28T23:44:33Z,NA,NA,483.82,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,58,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,481.1333303394136
2022-07-28T23:44:34Z,NA,NA,483.86,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,59,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,481.60293360906184
2022-07-28T23:44:35Z,NA,NA,484.08,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,60,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,482.0725368787101
2022-07-28T23:44:36Z,7.25,10.85,484.76,2.14,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,61,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,482.5421401483583
2022-07-28T23:44:37Z,NA,NA,485.46,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,62,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,483.0117434180066
2022-07-28T23:44:38Z,NA,NA,485.94,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,63,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,483.4813466876548
2022-07-28T23:44:39Z,NA,NA,486.8,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,64,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,483.95094995730307
2022-07-28T23:44:40Z,NA,NA,487.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,65,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,484.42055322695126
2022-07-28T23:44:41Z,NA,NA,487.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,66,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,484.8901564965995
2022-07-28T23:44:42Z,NA,NA,488.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,67,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,485.35975976624775
2022-07-28T23:44:43Z,NA,NA,489.54,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,68,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,485.829363035896
2022-07-28T23:44:44Z,NA,NA,489.38,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,69,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,486.29896630554424
2022-07-28T23:44:45Z,NA,NA,490.24,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,70,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,486.7685695751925
2022-07-28T23:44:46Z,7.27,10.85,489.92,1.53,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,71,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,487.23817284484073
2022-07-28T23:44:47Z,NA,NA,491.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,72,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,487.707776114489
2022-07-28T23:44:48Z,NA,NA,491.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,73,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,488.1773793841372
2022-07-28T23:44:49Z,NA,NA,491.26,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,74,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,488.64698265378547
2022-07-28T23:44:50Z,NA,NA,492.92,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,75,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,489.1165859234337
2022-07-28T23:44:51Z,NA,NA,493.16,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,76,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,489.5861891930819
2022-07-28T23:44:52Z,NA,NA,493.16,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,77,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,490.05579246273015
2022-07-28T23:44:53Z,NA,NA,494.34,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,78,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,490.5253957323784
2022-07-28T23:44:54Z,NA,NA,494.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,79,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,490.99499900202665
2022-07-28T23:44:55Z,NA,NA,495.04,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,80,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,491.4646022716749
2022-07-28T23:44:56Z,7.28,10.84,495.37,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,81,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,491.93420554132314
2022-07-28T23:44:57Z,NA,NA,495.75,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,82,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,492.4038088109714
2022-07-28T23:44:58Z,NA,NA,496.48,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,83,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,492.87341208061963
2022-07-28T23:44:59Z,NA,NA,496.79,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,84,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,493.3430153502678
2022-07-28T23:45:00Z,NA,NA,497.18,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,85,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,493.81261861991607
2022-07-28T23:45:01Z,NA,NA,497.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,86,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,494.2822218895643
2022-07-28T23:45:02Z,NA,NA,497.35,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,87,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,494.75182515921256
2022-07-28T23:45:03Z,NA,NA,498.21,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,88,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,495.2214284288608
2022-07-28T23:45:04Z,NA,NA,499.07,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,89,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,495.69103169850905
2022-07-28T23:45:05Z,NA,NA,498.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,90,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,496.1606349681573
2022-07-28T23:45:06Z,7.29,10.84,498.98,2.14,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,91,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,496.63023823780554
2022-07-28T23:45:07Z,NA,NA,500,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:35Z,1,210,1,NA,92,keep,0.004211026219975959,1.2307139809721605e-166,0.9858888751181024,0.9858095991356198,453.89634069981565,0.46960326964824045,497.0998415074538
