datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag,time,cut,Cm_est,a_est,b_est,tz_est,Cz,Cm,a,b,tz,slope_tz,fit,fit_slope,start_z
2022-07-28T23:43:45Z,NA,NA,453.65,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,10,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,443.3220524628849,443.33728504675923,2022-07-28T23:43:49Z
2022-07-28T23:43:46Z,7.22,10.87,454.74,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,11,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,444.14418936725696,444.1529663821767,2022-07-28T23:43:49Z
2022-07-28T23:43:47Z,NA,NA,455.38,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,12,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,444.9645771359631,444.96864771759425,2022-07-28T23:43:49Z
2022-07-28T23:43:48Z,NA,NA,456.16,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,13,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,445.7831889529469,445.7843290530118,2022-07-28T23:43:49Z
2022-07-28T23:43:49Z,NA,NA,457.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,14,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,446.59999759103385,446.60001038842927,2022-07-28T23:43:49Z
2022-07-28T23:43:50Z,NA,NA,457.03,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,15,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,447.41497540562887,447.4156917238468,2022-07-28T23:43:49Z
2022-07-28T23:43:51Z,NA,NA,457.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,16,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,448.22809432831644,448.23137305926434,2022-07-28T23:43:49Z
2022-07-28T23:43:52Z,NA,NA,458.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,17,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,449.0393258603635,449.0470543946818,2022-07-28T23:43:49Z
2022-07-28T23:43:53Z,NA,NA,459.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,18,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,449.8486410661218,449.86273573009936,2022-07-28T23:43:49Z
2022-07-28T23:43:54Z,NA,NA,459.97,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,19,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,450.6560105663297,450.6784170655169,2022-07-28T23:43:49Z
2022-07-28T23:43:55Z,NA,NA,460.83,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,20,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,451.4614045313113,451.4940984009344,2022-07-28T23:43:49Z
2022-07-28T23:43:56Z,7.22,10.87,461.86,1.53,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,21,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,452.2647926740708,452.3097797363519,2022-07-28T23:43:49Z
2022-07-28T23:43:57Z,NA,NA,462.56,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,22,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,453.06614424328154,453.12546107176945,2022-07-28T23:43:49Z
2022-07-28T23:43:58Z,NA,NA,462.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,23,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,453.86542801616724,453.94114240718693,2022-07-28T23:43:49Z
2022-07-28T23:43:59Z,NA,NA,463.57,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,24,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,454.6626122912742,454.75682374260447,2022-07-28T23:43:49Z
2022-07-28T23:44:00Z,NA,NA,463.96,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,25,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,455.45766488113264,455.572505078022,2022-07-28T23:43:49Z
2022-07-28T23:44:01Z,NA,NA,464.36,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,26,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,456.25055310480565,456.3881864134395,2022-07-28T23:43:49Z
2022-07-28T23:44:02Z,NA,NA,465.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,27,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,457.04124378032395,457.203867748857,2022-07-28T23:43:49Z
2022-07-28T23:44:03Z,NA,NA,465.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,28,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,457.8297032170041,458.01954908427456,2022-07-28T23:43:49Z
2022-07-28T23:44:04Z,NA,NA,466.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,29,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,458.61589720765,458.83523041969204,2022-07-28T23:43:49Z
2022-07-28T23:44:05Z,NA,NA,466.79,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,30,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,459.39979102063364,459.6509117551096,2022-07-28T23:43:49Z
2022-07-28T23:44:06Z,7.23,10.86,467.49,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,31,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,460.1813493918553,460.4665930905271,2022-07-28T23:43:49Z
2022-07-28T23:44:07Z,NA,NA,468.84,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,32,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,460.96053651658036,461.2822744259446,2022-07-28T23:43:49Z
2022-07-28T23:44:08Z,NA,NA,469,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,33,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,461.73731604115056,462.09795576136213,2022-07-28T23:43:49Z
2022-07-28T23:44:09Z,NA,NA,469.55,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,34,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,462.51165105456835,462.91363709677967,2022-07-28T23:43:49Z
2022-07-28T23:44:10Z,NA,NA,470.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,35,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,463.2835040799526,463.72931843219715,2022-07-28T23:43:49Z
2022-07-28T23:44:11Z,NA,NA,471.41,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,36,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,464.052837065863,464.5449997676147,2022-07-28T23:43:49Z
2022-07-28T23:44:12Z,NA,NA,471.78,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,37,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,464.81961137749107,465.3606811030322,2022-07-28T23:43:49Z
2022-07-28T23:44:13Z,NA,NA,472.17,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,38,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,465.5837877877169,466.1763624384497,2022-07-28T23:43:49Z
2022-07-28T23:44:14Z,NA,NA,472.44,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,39,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,466.3453264680286,466.99204377386724,2022-07-28T23:43:49Z
2022-07-28T23:44:15Z,NA,NA,473.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,40,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,467.1041869793016,467.8077251092848,2022-07-28T23:43:49Z
2022-07-28T23:44:16Z,7.24,10.86,473.58,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,41,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,467.860328262438,468.62340644470225,2022-07-28T23:43:49Z
2022-07-28T23:44:17Z,NA,NA,474.13,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,42,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,468.61370862886156,469.4390877801198,2022-07-28T23:43:49Z
2022-07-28T23:44:18Z,NA,NA,475.39,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,43,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,469.36428575086705,470.25476911553733,2022-07-28T23:43:49Z
2022-07-28T23:44:19Z,NA,NA,475.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,44,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,470.1120166518217,471.0704504509548,2022-07-28T23:43:49Z
2022-07-28T23:44:20Z,NA,NA,476.73,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,45,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,470.85685769621676,471.88613178637235,2022-07-28T23:43:49Z
2022-07-28T23:44:21Z,NA,NA,476.4,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,46,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,471.59876457956585,472.7018131217899,2022-07-28T23:43:49Z
2022-07-28T23:44:22Z,NA,NA,477.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,47,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,472.3376923181492,473.5174944572074,2022-07-28T23:43:49Z
2022-07-28T23:44:23Z,NA,NA,478.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,48,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,473.07359523860015,474.3331757926249,2022-07-28T23:43:49Z
2022-07-28T23:44:24Z,NA,NA,478.28,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,49,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,473.8064269673319,475.14885712804244,2022-07-28T23:43:49Z
2022-07-28T23:44:25Z,NA,NA,479.45,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,50,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,474.536140419803,475.96453846346,2022-07-28T23:43:49Z
2022-07-28T23:44:26Z,7.24,10.86,480.01,1.98,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,51,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,475.26268778961725,476.78021979887745,2022-07-28T23:43:49Z
2022-07-28T23:44:27Z,NA,NA,480.01,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,52,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,475.98602053745674,477.595901134295,2022-07-28T23:43:49Z
2022-07-28T23:44:28Z,NA,NA,481.19,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,53,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,476.70608937984605,478.4115824697125,2022-07-28T23:43:49Z
2022-07-28T23:44:29Z,NA,NA,481.5,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,54,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,477.4228442777429,479.22726380513,2022-07-28T23:43:49Z
2022-07-28T23:44:30Z,NA,NA,481.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,55,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,478.1362344249551,480.04294514054754,2022-07-28T23:43:49Z
2022-07-28T23:44:31Z,NA,NA,482.22,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,56,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,478.8462082363787,480.8586264759651,2022-07-28T23:43:49Z
2022-07-28T23:44:32Z,NA,NA,483.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,57,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,479.55271333605697,481.67430781138256,2022-07-28T23:43:49Z
2022-07-28T23:44:33Z,NA,NA,483.82,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,58,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,480.2556965450558,482.4899891468001,2022-07-28T23:43:49Z
2022-07-28T23:44:34Z,NA,NA,483.86,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,59,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,480.9551038691528,483.30567048221764,2022-07-28T23:43:49Z
2022-07-28T23:44:35Z,NA,NA,484.08,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,60,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,481.6508804863386,484.1213518176351,2022-07-28T23:43:49Z
2022-07-28T23:44:36Z,7.25,10.85,484.76,2.14,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,61,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,482.34297073412586,484.93703315305265,2022-07-28T23:43:49Z
2022-07-28T23:44:37Z,NA,NA,485.46,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,62,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,483.0313180966635,485.7527144884702,2022-07-28T23:43:49Z
2022-07-28T23:44:38Z,NA,NA,485.94,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,63,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,483.7158651916542,486.56839582388767,2022-07-28T23:43:49Z
2022-07-28T23:44:39Z,NA,NA,486.8,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,64,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,484.396553757071,487.3840771593052,2022-07-28T23:43:49Z
2022-07-28T23:44:40Z,NA,NA,487.12,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,65,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,485.07332463766943,488.19975849472274,2022-07-28T23:43:49Z
2022-07-28T23:44:41Z,NA,NA,487.98,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,66,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,485.7461177712944,489.0154398301402,2022-07-28T23:43:49Z
2022-07-28T23:44:42Z,NA,NA,488.61,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,67,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,486.4148721749758,489.83112116555776,2022-07-28T23:43:49Z
2022-07-28T23:44:43Z,NA,NA,489.54,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:46:05Z,1,211,0.9547511312217196,NA,68,keep,523.47,0.9328288844780624,-0.003693092043033007,14,446.6963970588235,454.6194417853597,0.9362280856773465,-0.01521470020938892,14.118167066241485,0.8156813354175183,487.0795259308115,490.6468025009753,2022-07-28T23:43:49Z
